True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.01506373117033,8.333333333333334,0.7864488808227466,0.0,0.45248868778280543,3.5714285714285716
sitting_phone_talking,0.11587485515643106,83.33333333333333,0.0,0.0,0.0,0.0
standing,0.23174971031286212,0.0,93.10344827586206,12.962962962962964,3.506787330316742,1.1904761904761905
standing_phone_talking,0.0,0.0,0.6654567453115547,79.62962962962963,0.22624434389140272,1.1904761904761905
walking,0.6373117033603708,0.0,5.021173623714459,5.555555555555555,93.47662141779789,36.904761904761905
walking_phone_talking,0.0,8.333333333333334,0.42347247428917123,1.8518518518518519,2.3378582202111615,57.142857142857146
