True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,100.0,3.8461538461538463,0.0,0.0,8.333333333333334,0.0
sitting_phone_talking,0.0,84.61538461538461,0.0,0.0,0.0,0.0
standing,0.0,11.538461538461538,52.17391304347826,5.2631578947368425,16.666666666666668,11.538461538461538
standing_phone_talking,0.0,0.0,13.043478260869565,78.94736842105263,0.0,11.538461538461538
walking,0.0,0.0,21.73913043478261,10.526315789473685,58.333333333333336,26.923076923076923
walking_phone_talking,0.0,0.0,13.043478260869565,5.2631578947368425,16.666666666666668,50.0
