True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.06759906759906,0.0,0.5787037037037037,0.0,0.19630938358853553,0.0
sitting_phone_talking,0.0,100.0,0.0,0.0,0.0392618767177071,0.0
standing,0.5244755244755245,0.0,96.35416666666667,6.349206349206349,1.5704750687082842,0.8928571428571429
standing_phone_talking,0.05827505827505827,0.0,0.3472222222222222,79.36507936507937,0.0392618767177071,2.6785714285714284
walking,0.34965034965034963,0.0,2.2569444444444446,9.523809523809524,97.09462112288968,14.285714285714286
walking_phone_talking,0.0,0.0,0.46296296296296297,4.761904761904762,1.0600706713780919,82.14285714285714
