True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.59654178674351,4.166666666666667,0.36101083032490977,0.0,0.15355086372360843,0.0
sitting_phone_talking,0.0,91.66666666666667,0.0,0.0,0.0,0.0
standing,0.1729106628242075,4.166666666666667,96.08904933814681,4.918032786885246,1.4587332053742803,1.8867924528301887
standing_phone_talking,0.0,0.0,0.3008423586040915,86.88524590163935,0.11516314779270634,0.0
walking,0.1729106628242075,0.0,3.0084235860409145,8.19672131147541,97.27447216890594,14.150943396226415
walking_phone_talking,0.05763688760806916,0.0,0.24067388688327315,0.0,0.9980806142034548,83.9622641509434
