True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone,walking_phone_talking
sitting,99.12739965095986,0.0,0.28785261945883706,0.0,0.24449877750611246,0.0,0.0
sitting_phone_talking,0.058173356602675974,100.0,0.0,0.0,0.0,0.0,0.0
standing,0.29086678301337987,0.0,97.29418537708693,0.0,0.9372453137734311,1.1111111111111112,0.0
standing_phone_talking,0.058173356602675974,0.0,0.28785261945883706,94.54545454545455,0.08149959250203749,0.0,0.9009009009009009
walking,0.2326934264107039,0.0,1.5544041450777202,3.6363636363636362,97.10676446617767,14.444444444444445,6.306306306306307
walking_phone,0.17452006980802792,0.0,0.28785261945883706,1.8181818181818181,0.7334963325183375,80.0,4.504504504504505
walking_phone_talking,0.058173356602675974,0.0,0.28785261945883706,0.0,0.8964955175224124,4.444444444444445,88.28828828828829
